Block,Street,EntryDate,Status,Year,BI_ID,dayofweek,Geometry,Neighbourhood
1400,WILLIAM ST,2023-07-11,IS,2023,4548179,1,POINT (49.27402798262585 -123.07588470098692),Grandview-Woodland
1600,COTTON DRIVE,2023-07-11,IS,2023,4548183,1,POINT (49.274645205590446 -123.07155586556496),Grandview-Woodland
1200,COTTON DRIVE,2023-07-11,IS,2023,4548184,1,POINT (49.274645205590446 -123.07155586556496),Grandview-Woodland
200,ALEXANDER ST,2023-07-11,IS,2023,4548190,1,POINT (49.284078819708526 -123.098285432893),Strathcona
1000,ALBERNI ST,2023-07-11,IS,2023,4548197,1,POINT (49.293629536028696 -123.13660129384468),West End
400,ALEXANDER ST,2023-07-11,IS,2023,4548248,1,POINT (49.284078819708526 -123.098285432893),Strathcona
700,ALEXANDER ST,2023-07-11,IS,2023,4548251,1,POINT (49.284078819708526 -123.098285432893),Strathcona
600,ALEXANDER ST,2023-07-11,IS,2023,4548254,1,POINT (49.284078819708526 -123.098285432893),Strathcona
400,SEYMOUR ST,2023-07-11,IS,2023,4548259,1,POINT (49.28386252193256 -123.1141175463516),Downtown
500,GRANVILLE ST,2023-07-11,IS,2023,4548260,1,POINT (49.2844173 -123.1149173),Downtown
1200,HORNBY ST,2023-07-11,VA,2023,4548262,1,POINT (49.2780745 -123.12816794920734),Downtown
800,RICHARDS ST,2023-07-11,IS,2023,4548265,1,POINT (49.28389251320959 -123.1121989059986),Downtown
500,SEYMOUR ST,2023-07-11,IS,2023,4548266,1,POINT (49.28386252193256 -123.1141175463516),Downtown
1000,RICHARDS ST,2023-07-11,IS,2023,4548277,1,POINT (49.28389251320959 -123.1121989059986),Downtown
1100,MAINLAND ST,2023-07-11,IS,2023,4548291,1,POINT (49.2755827902058 -123.12054994860388),Downtown
100,DRAKE ST,2023-07-11,VA,2023,4548292,1,POINT (49.27267619534968 -123.12251200235632),Downtown
700,W HASTINGS ST,2023-07-11,IS,2023,4548312,1,POINT (49.281125450000005 -123.0235139),Hastings-Sunrise
600,W HASTINGS ST,2023-07-11,IS,2023,4548313,1,POINT (49.281125450000005 -123.0235139),Hastings-Sunrise
500,TAYLOR ST,2023-07-11,IS,2023,4548317,1,POINT (49.280101069326925 -123.10589101563566),Downtown
0,E CORDOVA ST,2023-07-11,IS,2023,4548322,1,POINT (49.28204851235167 -123.08613822395507),Strathcona
200,E GEORGIA ST,2023-07-11,IS,2023,4548330,1,POINT (49.2784661 -123.0235409),Hastings-Sunrise
400,SEYMOUR ST,2023-07-11,IS,2023,4548334,1,POINT (49.28386252193256 -123.1141175463516),Downtown
400,SEYMOUR ST,2023-07-11,IS,2023,4548335,1,POINT (49.28386252193256 -123.1141175463516),Downtown
1400,BURRARD ST,2023-07-11,VA,2023,4548337,1,POINT (49.28347620299196 -123.12253533515828),West End
1100,GRANVILLE ST,2023-07-11,IS,2023,4548342,1,POINT (49.27766265 -123.12472844433547),Downtown
900,GRANVILLE ST,2023-07-11,IS,2023,4548348,1,POINT (49.2800971 -123.121444),Downtown
800,SEYMOUR ST,2023-07-11,IS,2023,4548349,1,POINT (49.28386252193256 -123.1141175463516),Downtown
2700,W BROADWAY,2023-07-11,IS,2023,4548360,1,POINT (49.263649475047416 -123.1389344042681),Fairview
2100,W 10TH AVE,2023-07-11,IS,2023,4548362,1,POINT (49.26298122342149 -123.16007935506032),Kitsilano
800,RICHARDS ST,2023-07-11,VA,2023,4548413,1,POINT (49.28389251320959 -123.1121989059986),Downtown
1900,KINGSWAY,2023-07-11,IS,2023,4548416,1,POINT (49.24137263993472 -123.05686279086896),Renfrew-Collingwood
1400,COMMERCIAL DRIVE,2023-07-11,IS,2023,4548420,1,POINT (49.25649399485546 -123.06985350204602),Kensington-Cedar Cottage
1700,GRANT ST,2023-07-11,IS,2023,4548425,1,POINT (49.27148204398399 -123.07544380736825),Grandview-Woodland
2500,KINGSWAY,2023-07-11,IS,2023,4548430,1,POINT (49.24137263993472 -123.05686279086896),Renfrew-Collingwood
800,RICHARDS ST,2023-07-11,VA,2023,4548432,1,POINT (49.28389251320959 -123.1121989059986),Downtown
600,HOMER ST,2023-07-11,IS,2023,4548433,1,POINT (49.27373329017452 -123.1255458312866),Downtown
900,BEACH AVE,2023-07-11,IS,2023,4548435,1,POINT (49.28888179240232 -123.14328157569678),West End
1000,SEE-EM-IA LANE,2023-07-11,IS,2023,4548443,1,POINT (49.28343289739472 -123.13483940394087),West End
1300,CARDERO ST,2023-07-11,IS,2023,4548445,1,POINT (49.28768612234381 -123.13497242450978),West End
1800,JEPSON-YOUNG LANE,2023-07-11,IS,2023,4548450,1,POINT (49.28388072685552 -123.13336763911242),West End
2000,NELSON ST,2023-07-11,IS,2023,4548451,1,POINT (49.28663422573088 -123.13439612729384),West End
1800,ALBERNI ST,2023-07-11,IS,2023,4548453,1,POINT (49.293629536028696 -123.13660129384468),West End
1800,ROSEMARY BROWN LANE,2023-07-11,IS,2023,4548454,1,POINT (49.28815141912881 -123.13137240064738),West End
600,HAMILTON ST,2023-07-11,IS,2023,4548456,1,POINT (49.2806911 -123.112557),Downtown
800,RICHARDS ST,2023-07-11,VA,2023,4548458,1,POINT (49.28389251320959 -123.1121989059986),Downtown
1700,VERNON DRIVE,2023-07-12,WR,2023,4515650,2,POINT (49.28036948278567 -123.07910136652104),Strathcona
1500,VERNON DRIVE,2023-07-12,IS,2023,4515652,2,POINT (49.28036948278567 -123.07910136652104),Strathcona
1300,VERNON DRIVE,2023-07-12,WR,2023,4515655,2,POINT (49.28036948278567 -123.07910136652104),Strathcona
700,RICHARDS ST,2023-07-12,IS,2023,4515660,2,POINT (49.28389251320959 -123.1121989059986),Downtown
200,CENTRAL ST,2023-07-12,VA,2023,4515662,2,POINT (49.27173126167619 -123.10115120934708),Mount Pleasant
1500,STATION ST,2023-07-12,IS,2023,4515664,2,POINT (49.27086541433368 -123.09807326654818),Strathcona
500,SEYMOUR ST,2023-07-12,IS,2023,4515667,2,POINT (49.28386252193256 -123.1141175463516),Downtown
400,SEYMOUR ST,2023-07-12,IS,2023,4515669,2,POINT (49.28386252193256 -123.1141175463516),Downtown
300,SEYMOUR ST,2023-07-12,IS,2023,4515670,2,POINT (49.28386252193256 -123.1141175463516),Downtown
1000,CANADA PLACE,2023-07-12,IS,2023,4515675,2,POINT (49.2885242145089 -123.11694843473931),Downtown
200,THURLOW ST,2023-07-12,VA,2023,4515676,2,POINT (49.284435007954905 -123.12510257255244),West End
200,THURLOW ST,2023-07-12,IS,2023,4515678,2,POINT (49.284435007954905 -123.12510257255244),West End
1000,CANADA PLACE,2023-07-12,IS,2023,4515679,2,POINT (49.2885242145089 -123.11694843473931),Downtown
1000,CANADA PLACE,2023-07-12,IS,2023,4515680,2,POINT (49.2885242145089 -123.11694843473931),Downtown
1000,CANADA PLACE,2023-07-12,VA,2023,4515684,2,POINT (49.2885242145089 -123.11694843473931),Downtown
900,CANADA PLACE,2023-07-12,IS,2023,4516013,2,POINT (49.2872705 -123.113634),Downtown
900,E HASTINGS ST,2023-07-12,IS,2023,4516027,2,POINT (49.281125450000005 -123.0235139),Hastings-Sunrise
2900,E HASTINGS ST,2023-07-12,VA,2023,4516029,2,POINT (49.28119992097435 -123.07183544904808),Grandview-Woodland
900,COMMERCIAL DRIVE,2023-07-12,IS,2023,4516032,2,POINT (49.25649399485546 -123.06985350204602),Kensington-Cedar Cottage
900,COMMERCIAL DRIVE,2023-07-12,IS,2023,4516033,2,POINT (49.25649399485546 -123.06985350204602),Kensington-Cedar Cottage
800,BEATTY ST,2023-07-12,IS,2023,4516045,2,POINT (49.27618820163418 -123.11608284286764),Downtown
2400,GRAVELEY ST,2023-07-12,VA,2023,4516072,2,POINT (49.27052002648547 -123.0705910454805),Grandview-Woodland
2100,E 6TH AVE,2023-07-12,VA,2023,4516074,2,POINT (49.26545458360071 -123.09793894839464),Mount Pleasant
1500,E 32ND AVE,2023-07-12,VA,2023,4516076,2,POINT (49.24169369965523 -123.08816048101498),Kensington-Cedar Cottage
2200,E 44TH AVE,2023-07-12,VA,2023,4516079,2,POINT (49.230143914748496 -123.09395844110163),Sunset
1100,HOMER ST,2023-07-12,IS,2023,4516085,2,POINT (49.27373329017452 -123.1255458312866),Downtown
1000,RICHARDS ST,2023-07-12,IS,2023,4516095,2,POINT (49.28389251320959 -123.1121989059986),Downtown
1700,CHARLES ST,2023-07-12,IS,2023,4516116,2,POINT (49.27316304134922 -123.0789221961938),Strathcona
4500,GLADSTONE ST,2023-07-12,IS,2023,4516118,2,POINT (49.24836521765495 -123.06050192799655),Kensington-Cedar Cottage
600,W 45TH AVE,2023-07-12,IS,2023,4516120,2,POINT (49.23098364667928 -123.16883587026294),Kerrisdale
600,W 45TH AVE,2023-07-12,IS,2023,4516121,2,POINT (49.23098364667928 -123.16883587026294),Kerrisdale
6100,ASH ST,2023-07-12,IS,2023,4516123,2,POINT (49.23455683324392 -123.11784027039413),South Cambie
6200,ASH ST,2023-07-12,IS,2023,4516128,2,POINT (49.23455683324392 -123.11784027039413),South Cambie
600,E BROADWAY,2023-07-12,IS,2023,4516134,2,POINT (49.26253585646781 -123.08996222928953),Mount Pleasant
3400,E BROADWAY,2023-07-12,IS,2023,4516136,2,POINT (49.26253585646781 -123.08996222928953),Mount Pleasant
1700,W BROADWAY,2023-07-12,IS,2023,4516137,2,POINT (49.263649475047416 -123.1389344042681),Fairview
1100,HOWE ST,2023-07-12,IS,2023,4516142,2,POINT (49.28478563333309 -123.11664266117666),Downtown
1100,W 11TH AVE,2023-07-12,VA,2023,4516147,2,POINT (49.26278126382685 -123.2006062005234),West Point Grey
800,RICHARDS ST,2023-07-12,VA,2023,4516155,2,POINT (49.28389251320959 -123.1121989059986),Downtown
1300,E 36TH AVE,2023-07-12,VA,2023,4516160,2,POINT (49.23811003512228 -123.09934986832836),Riley Park
1500,E 32ND AVE,2023-07-12,VA,2023,4516165,2,POINT (49.24169369965523 -123.08816048101498),Kensington-Cedar Cottage
1500,E 32ND AVE,2023-07-12,VA,2023,4516166,2,POINT (49.24169369965523 -123.08816048101498),Kensington-Cedar Cottage
6300,CAMBIE ST,2023-07-12,IS,2023,4516172,2,POINT (49.2492150960783 -123.11539090524424),South Cambie
1000,RICHARDS ST,2023-07-12,VA,2023,4516173,2,POINT (49.28389251320959 -123.1121989059986),Downtown
1500,FRANCES ST,2023-07-12,VA,2023,4516174,2,POINT (49.279434856630814 -123.0737904824798),Grandview-Woodland
800,BROUGHTON ST,2023-07-12,IS,2023,4516175,2,POINT (49.28724162573136 -123.13097537031018),West End
800,RICHARDS ST,2023-07-12,VA,2023,4516176,2,POINT (49.28389251320959 -123.1121989059986),Downtown
500,KEEFER ST,2023-07-12,IS,2023,4516179,2,POINT (49.27922249467093 -123.1035282339291),Downtown
500,HAWKS AVE,2023-07-12,IS,2023,4516183,2,POINT (49.27788632529206 -123.0872870958922),Strathcona
1600,GRAVELEY ST,2023-07-12,IS,2023,4516185,2,POINT (49.27052002648547 -123.0705910454805),Grandview-Woodland
900,W 20TH AVE,2023-07-12,IS,2023,4516187,2,POINT (49.2546892640869 -123.18756575484858),Dunbar-Southlands
0,E 8TH AVE,2023-07-12,VA,2023,4516190,2,POINT (49.26340290713782 -123.08615921498024),Mount Pleasant
3000,MAIN ST,2023-07-12,IS,2023,4516191,2,POINT (49.26474196750952 -123.1009572308099),Mount Pleasant
3100,LAUREL ST,2023-07-12,IS,2023,4516192,2,POINT (49.24989484740089 -123.12469369334649),South Cambie
400,RAILWAY ST,2023-07-12,IS,2023,4516195,2,POINT (49.28460684200692 -123.0965823923822),Strathcona
400,RAILWAY ST,2023-07-12,IS,2023,4516197,2,POINT (49.28460684200692 -123.0965823923822),Strathcona
1000,CANADA PLACE,2023-07-12,VA,2023,4516204,2,POINT (49.2885242145089 -123.11694843473931),Downtown
1000,CANADA PLACE,2023-07-12,IS,2023,4516205,2,POINT (49.2885242145089 -123.11694843473931),Downtown
1000,CANADA PLACE,2023-07-12,IS,2023,4516206,2,POINT (49.2885242145089 -123.11694843473931),Downtown
800,W CORDOVA ST,2023-07-12,IS,2023,4516207,2,POINT (49.28775548425263 -123.1166327266634),Downtown
1200,W CORDOVA ST,2023-07-12,IS,2023,4516225,2,POINT (49.28775548425263 -123.1166327266634),Downtown
1200,ALBERNI ST,2023-07-12,VA,2023,4516227,2,POINT (49.2866724 -123.12655457282756),West End
100,E HASTINGS ST,2023-07-12,IS,2023,4516237,2,POINT (49.2812351 -123.1020834),Downtown
1100,THORNTON ST,2023-07-12,WR,2023,4516240,2,POINT (49.27166965 -123.0933326),Strathcona
1500,VERNON DRIVE,2023-07-12,IS,2023,4516244,2,POINT (49.28036948278567 -123.07910136652104),Strathcona
1200,VERNON DRIVE,2023-07-12,WR,2023,4516246,2,POINT (49.28036948278567 -123.07910136652104),Strathcona
1500,E 4TH AVE,2023-07-12,WR,2023,4516251,2,POINT (49.26733684006582 -123.10177691347558),Mount Pleasant
100,E HASTINGS ST,2023-07-12,IS,2023,4516255,2,POINT (49.2812351 -123.1020834),Downtown
700,HOMER ST,2023-07-12,IS,2023,4516258,2,POINT (49.27373329017452 -123.1255458312866),Downtown
200,E GEORGIA ST,2023-07-12,IS,2023,4516274,2,POINT (49.2784661 -123.0235409),Hastings-Sunrise
1600,GRANT ST,2023-07-12,IS,2023,4516299,2,POINT (49.27148204398399 -123.07544380736825),Grandview-Woodland
1100,COMMERCIAL DRIVE,2023-07-12,IS,2023,4516300,2,POINT (49.25649399485546 -123.06985350204602),Kensington-Cedar Cottage
1600,E 11TH AVE,2023-07-12,IS,2023,4516304,2,POINT (49.26061466197664 -123.08822625059318),Mount Pleasant
300,KEEFER ST,2023-07-12,IS,2023,4516308,2,POINT (49.27922249467093 -123.1035282339291),Downtown
1600,GRAVELEY ST,2023-07-12,IS,2023,4516311,2,POINT (49.27052002648547 -123.0705910454805),Grandview-Woodland
1600,GRAVELEY ST,2023-07-12,IS,2023,4516312,2,POINT (49.27052002648547 -123.0705910454805),Grandview-Woodland
800,RICHARDS ST,2023-07-12,VA,2023,4516317,2,POINT (49.28389251320959 -123.1121989059986),Downtown
2100,CORNWALL AVE,2023-07-12,IS,2023,4516318,2,POINT (49.272527866758566 -123.15140247306292),Kitsilano
800,BROUGHTON ST,2023-07-12,IS,2023,4516321,2,POINT (49.28724162573136 -123.13097537031018),West End
1700,BURNABY ST,2023-07-12,IS,2023,4516323,2,POINT (49.28539689610159 -123.14109782086209),West End
1700,BURNABY ST,2023-07-12,IS,2023,4516324,2,POINT (49.28539689610159 -123.14109782086209),West End
1300,LABURNUM ST,2023-07-12,IS,2023,4516328,2,POINT (49.22801315482695 -123.15087975150207),Kerrisdale
1300,LABURNUM ST,2023-07-12,IS,2023,4516329,2,POINT (49.22801315482695 -123.15087975150207),Kerrisdale
2100,CORNWALL AVE,2023-07-12,IS,2023,4516333,2,POINT (49.272527866758566 -123.15140247306292),Kitsilano
2100,CORNWALL AVE,2023-07-12,IS,2023,4516339,2,POINT (49.272527866758566 -123.15140247306292),Kitsilano
2000,CREELMAN AVE,2023-07-12,IS,2023,4516340,2,POINT (49.27449836796125 -123.15016020140683),Kitsilano
1300,ARBUTUS ST,2023-07-12,IS,2023,4516342,2,POINT (49.26460696437234 -123.15291600265176),Kitsilano
1600,MANITOBA ST,2023-07-12,IS,2023,4516350,2,POINT (49.26699403571597 -123.10667013142849),Mount Pleasant
0,E 1ST AVE,2023-07-12,IS,2023,4516351,2,POINT (49.26961300458511 -123.07013205149656),Grandview-Woodland
100,W 1ST AVE,2023-07-12,IS,2023,4516360,2,POINT (49.27115066311537 -123.14084618378423),Fairview
4600,SIDNEY ST,2023-07-12,IS,2023,4516363,2,POINT (49.2440965866287 -123.06414596226035),Kensington-Cedar Cottage
500,MALKIN AVE,2023-07-12,IS,2023,4516365,2,POINT (49.27439680150983 -123.086691767766),Strathcona
400,BEACH CRESCENT,2023-07-12,IS,2023,4516375,2,POINT (49.27221656948458 -123.1279155660227),Downtown
400,BEACH CRESCENT,2023-07-12,IS,2023,4516376,2,POINT (49.27221656948458 -123.1279155660227),Downtown
400,BEACH CRESCENT,2023-07-12,IS,2023,4516377,2,POINT (49.27221656948458 -123.1279155660227),Downtown
500,PACIFIC ST,2023-07-12,IS,2023,4516385,2,POINT (49.27411448989875 -123.12811737133056),Downtown
500,PACIFIC ST,2023-07-12,IS,2023,4516386,2,POINT (49.27411448989875 -123.12811737133056),Downtown
400,PACIFIC ST,2023-07-12,IS,2023,4516387,2,POINT (49.27411448989875 -123.12811737133056),Downtown
1000,SEYMOUR ST,2023-07-12,IS,2023,4516398,2,POINT (49.28386252193256 -123.1141175463516),Downtown
400,HAMILTON ST,2023-07-12,IS,2023,4516406,2,POINT (49.2805274054667 -123.11336910827367),Downtown
1900,NELSON ST,2023-07-12,VS,2023,4516419,2,POINT (49.28663422573088 -123.13439612729384),West End
2500,BIRCH ST,2023-07-12,IS,2023,4516426,2,POINT (49.26670081499135 -123.13322355075118),Fairview
2700,BIRCH ST,2023-07-12,IS,2023,4516427,2,POINT (49.26670081499135 -123.13322355075118),Fairview
2700,BIRCH ST,2023-07-12,IS,2023,4516429,2,POINT (49.26670081499135 -123.13322355075118),Fairview
400,ROBSON ST,2023-07-12,IS,2023,4516434,2,POINT (49.29243851667212 -123.13692796815148),West End
400,ROBSON ST,2023-07-12,IS,2023,4516435,2,POINT (49.29243851667212 -123.13692796815148),West End
400,ROBSON ST,2023-07-12,IS,2023,4516436,2,POINT (49.29243851667212 -123.13692796815148),West End
900,CANADA PLACE,2023-07-12,IS,2023,4516444,2,POINT (49.2872705 -123.113634),Downtown
1000,CANADA PLACE,2023-07-12,IS,2023,4516446,2,POINT (49.2885242145089 -123.11694843473931),Downtown
900,CANADA PLACE,2023-07-12,IS,2023,4516449,2,POINT (49.2872705 -123.113634),Downtown
900,CANADA PLACE,2023-07-12,IS,2023,4516452,2,POINT (49.2872705 -123.113634),Downtown
900,CANADA PLACE,2023-07-12,IS,2023,4516453,2,POINT (49.2872705 -123.113634),Downtown
900,CANADA PLACE,2023-07-12,IS,2023,4516454,2,POINT (49.2872705 -123.113634),Downtown
900,CANADA PLACE,2023-07-12,IS,2023,4516455,2,POINT (49.2872705 -123.113634),Downtown
900,CANADA PLACE,2023-07-12,IS,2023,4516456,2,POINT (49.2872705 -123.113634),Downtown
900,CANADA PLACE,2023-07-12,IS,2023,4516459,2,POINT (49.2872705 -123.113634),Downtown
900,CANADA PLACE,2023-07-12,IS,2023,4516465,2,POINT (49.2872705 -123.113634),Downtown
900,CANADA PLACE,2023-07-12,IS,2023,4516466,2,POINT (49.2872705 -123.113634),Downtown
900,CANADA PLACE,2023-07-12,IS,2023,4516467,2,POINT (49.2872705 -123.113634),Downtown
1000,ALBERNI ST,2023-07-12,IS,2023,4516472,2,POINT (49.293629536028696 -123.13660129384468),West End
1100,ALBERNI ST,2023-07-12,VA,2023,4516487,2,POINT (49.293629536028696 -123.13660129384468),West End
300,SEYMOUR ST,2023-07-12,IS,2023,4516493,2,POINT (49.28386252193256 -123.1141175463516),Downtown
700,GRANVILLE ST,2023-07-12,IS,2023,4516495,2,POINT (49.25901295951559 -123.13874691672916),Fairview
1500,COAL HARBOUR QUAY,2023-07-12,IS,2023,4516509,2,POINT (49.29148708342742 -123.12807201626792),Downtown
800,RICHARDS ST,2023-07-12,VA,2023,4516517,2,POINT (49.28389251320959 -123.1121989059986),Downtown
600,HAMILTON ST,2023-07-12,IS,2023,4516530,2,POINT (49.2806911 -123.112557),Downtown
1400,GRANT ST,2023-07-12,VA,2023,4516531,2,POINT (49.27148204398399 -123.07544380736825),Grandview-Woodland
100,VICTORIA DRIVE,2023-07-12,VA,2023,4516534,2,POINT (49.2460053912135 -123.06508605765929),Kensington-Cedar Cottage
1400,GRANT ST,2023-07-12,IS,2023,4516538,2,POINT (49.27148204398399 -123.07544380736825),Grandview-Woodland
2200,W 3RD AVE,2023-07-12,IS,2023,4516540,2,POINT (49.26885462785312 -123.13918976627208),Fairview
900,W 33RD AVE,2023-07-12,IS,2023,4516547,2,POINT (49.24113182105821 -123.11968209948232),South Cambie
900,W 33RD AVE,2023-07-12,IS,2023,4516549,2,POINT (49.24113182105821 -123.11968209948232),South Cambie
3400,W 4TH AVE,2023-07-12,IS,2023,4516556,2,POINT (49.268372708414766 -123.1680297998844),Kitsilano
800,RICHARDS ST,2023-07-12,VA,2023,4516560,2,POINT (49.28389251320959 -123.1121989059986),Downtown
1100,E 7TH AVE,2023-07-12,IS,2023,4516562,2,POINT (49.26432677794551 -123.08808173629431),Mount Pleasant
2700,CAROLINA ST,2023-07-12,IS,2023,4516563,2,POINT (49.26528011809774 -123.09102024702057),Mount Pleasant
3300,PRINCE EDWARD ST,2023-07-12,IS,2023,4516568,2,POINT (49.22974799380274 -123.09735979307848),Sunset
3500,INVERNESS ST,2023-07-12,IS,2023,4516571,2,POINT (49.23284515702166 -123.07980512058892),Kensington-Cedar Cottage
400,W 28TH AVE,2023-07-12,IS,2023,4516581,2,POINT (49.247115907458166 -123.18197003463288),Dunbar-Southlands
800,RICHARDS ST,2023-07-12,VA,2023,4516584,2,POINT (49.28389251320959 -123.1121989059986),Downtown
600,STAMPS LANDING,2023-07-12,VA,2023,4516585,2,POINT (49.26863461197093 -123.11807941564145),Fairview
1400,HOWE ST,2023-07-12,IS,2023,4516588,2,POINT (49.28478563333309 -123.11664266117666),Downtown
0,ATHLETES WAY,2023-07-12,IS,2023,4516593,2,POINT (49.27155357382362 -123.10696147321444),Mount Pleasant
600,STAMPS LANDING,2023-07-12,VA,2023,4516595,2,POINT (49.26863461197093 -123.11807941564145),Fairview
1400,HOMER ST,2023-07-12,VA,2023,4516599,2,POINT (49.272395 -123.12539984005934),Downtown
1400,HORNBY ST,2023-07-12,IS,2023,4516601,2,POINT (49.27775938621518 -123.12922779155286),Downtown
1000,BEACH AVE,2023-07-12,VA,2023,4516603,2,POINT (49.2750509 -123.13508540212362),Downtown
1400,HOMER ST,2023-07-12,VA,2023,4516609,2,POINT (49.272395 -123.12539984005934),Downtown
1000,BEACH AVE,2023-07-12,VA,2023,4516610,2,POINT (49.2750509 -123.13508540212362),Downtown
700,HORNBY ST,2023-07-12,IS,2023,4516612,2,POINT (49.27775938621518 -123.12922779155286),Downtown
500,CARDERO ST,2023-07-12,IS,2023,4516620,2,POINT (49.28768612234381 -123.13497242450978),West End
1800,PENDRELL ST,2023-07-12,IS,2023,4516632,2,POINT (49.28943044828831 -123.14302415129735),West End
1700,PENDRELL ST,2023-07-12,IS,2023,4516633,2,POINT (49.28943044828831 -123.14302415129735),West End
800,RICHARDS ST,2023-07-12,VA,2023,4516642,2,POINT (49.28389251320959 -123.1121989059986),Downtown
600,RAYMUR AVE,2023-07-12,IS,2023,4516647,2,POINT (49.27709808604445 -123.08258643871731),Strathcona
500,RAYMUR AVE,2023-07-12,IS,2023,4516648,2,POINT (49.27709808604445 -123.08258643871731),Strathcona
100,ABBOTT ST,2023-07-12,IS,2023,4516654,2,POINT (49.28411006755971 -123.10631053579574),Downtown
100,ABBOTT ST,2023-07-12,IS,2023,4516656,2,POINT (49.28411006755971 -123.10631053579574),Downtown
100,WATER ST,2023-07-12,IS,2023,4516657,2,POINT (49.2873927 -122.8354749),
100,WATER ST,2023-07-12,IS,2023,4516662,2,POINT (49.2873927 -122.8354749),
